label,type,status,side_a_device,side_a_type,side_a_name,side_b_device,side_b_type,side_b_name,length,length_unit,description
AMER-DC-ONPREM-NET-R02-PC-0402,power,connected,AMER-DC-ONPREM-FW-EXT-02,dcim.powerport,PSU2,AMER-DC-ONPREM-NET-R02-PDU-B,dcim.poweroutlet,Outlet-02,,,Power cable: AMER-DC-ONPREM-FW-EXT-02 PSU2 to AMER-DC-ONPREM-NET-R02-PDU-B
AMER-DC-ONPREM-NET-R03-PC-0403,power,connected,AMER-DC-ONPREM-FW-INT-01,dcim.powerport,PSU1,AMER-DC-ONPREM-NET-R03-PDU-A,dcim.poweroutlet,Outlet-02,,,Power cable: AMER-DC-ONPREM-FW-INT-01 PSU1 to AMER-DC-ONPREM-NET-R03-PDU-A
AMER-DC-ONPREM-NET-R03-PC-0404,power,connected,AMER-DC-ONPREM-FW-INT-01,dcim.powerport,PSU2,AMER-DC-ONPREM-NET-R03-PDU-B,dcim.poweroutlet,Outlet-02,,,Power cable: AMER-DC-ONPREM-FW-INT-01 PSU2 to AMER-DC-ONPREM-NET-R03-PDU-B
AMER-DC-ONPREM-NET-R04-PC-0405,power,connected,AMER-DC-ONPREM-FW-INT-02,dcim.powerport,PSU1,AMER-DC-ONPREM-NET-R04-PDU-A,dcim.poweroutlet,Outlet-02,,,Power cable: AMER-DC-ONPREM-FW-INT-02 PSU1 to AMER-DC-ONPREM-NET-R04-PDU-A
AMER-DC-ONPREM-NET-R04-PC-0406,power,connected,AMER-DC-ONPREM-FW-INT-02,dcim.powerport,PSU2,AMER-DC-ONPREM-NET-R04-PDU-B,dcim.poweroutlet,Outlet-02,,,Power cable: AMER-DC-ONPREM-FW-INT-02 PSU2 to AMER-DC-ONPREM-NET-R04-PDU-B
AMER-DC-ONPREM-NET-R01-PC-0407,power,connected,AMER-DC-ONPREM-RTR-EDGE-01,dcim.powerport,PSU1,AMER-DC-ONPREM-NET-R01-PDU-A,dcim.poweroutlet,Outlet-03,,,Power cable: AMER-DC-ONPREM-RTR-EDGE-01 PSU1 to AMER-DC-ONPREM-NET-R01-PDU-A
AMER-DC-ONPREM-NET-R01-PC-0408,power,connected,AMER-DC-ONPREM-RTR-EDGE-01,dcim.powerport,PSU2,AMER-DC-ONPREM-NET-R01-PDU-B,dcim.poweroutlet,Outlet-03,,,Power cable: AMER-DC-ONPREM-RTR-EDGE-01 PSU2 to AMER-DC-ONPREM-NET-R01-PDU-B
AMER-DC-ONPREM-NET-R02-PC-0409,power,connected,AMER-DC-ONPREM-RTR-EDGE-02,dcim.powerport,PSU1,AMER-DC-ONPREM-NET-R02-PDU-A,dcim.poweroutlet,Outlet-03,,,Power cable: AMER-DC-ONPREM-RTR-EDGE-02 PSU1 to AMER-DC-ONPREM-NET-R02-PDU-A
AMER-DC-ONPREM-NET-R02-PC-0410,power,connected,AMER-DC-ONPREM-RTR-EDGE-02,dcim.powerport,PSU2,AMER-DC-ONPREM-NET-R02-PDU-B,dcim.poweroutlet,Outlet-03,,,Power cable: AMER-DC-ONPREM-RTR-EDGE-02 PSU2 to AMER-DC-ONPREM-NET-R02-PDU-B
AMER-DC-ONPREM-NET-R03-PC-0411,power,connected,AMER-DC-ONPREM-LB-01,dcim.powerport,PSU1,AMER-DC-ONPREM-NET-R03-PDU-A,dcim.poweroutlet,Outlet-03,,,Power cable: AMER-DC-ONPREM-LB-01 PSU1 to AMER-DC-ONPREM-NET-R03-PDU-A
AMER-DC-ONPREM-NET-R03-PC-0412,power,connected,AMER-DC-ONPREM-LB-01,dcim.powerport,PSU2,AMER-DC-ONPREM-NET-R03-PDU-B,dcim.poweroutlet,Outlet-03,,,Power cable: AMER-DC-ONPREM-LB-01 PSU2 to AMER-DC-ONPREM-NET-R03-PDU-B
AMER-DC-ONPREM-SRV-A-R01-PC-0413,power,connected,AMER-DC-ONPREM-SPINE-A01,dcim.powerport,PSU1,AMER-DC-ONPREM-SRV-A-R01-PDU-A,dcim.poweroutlet,Outlet-01,,,Power cable: AMER-DC-ONPREM-SPINE-A01 PSU1 to AMER-DC-ONPREM-SRV-A-R01-PDU-A
AMER-DC-ONPREM-SRV-A-R01-PC-0414,power,connected,AMER-DC-ONPREM-SPINE-A01,dcim.powerport,PSU2,AMER-DC-ONPREM-SRV-A-R01-PDU-B,dcim.poweroutlet,Outlet-01,,,Power cable: AMER-DC-ONPREM-SPINE-A01 PSU2 to AMER-DC-ONPREM-SRV-A-R01-PDU-B
AMER-DC-ONPREM-SRV-A-R02-PC-0415,power,connected,AMER-DC-ONPREM-SPINE-A02,dcim.powerport,PSU1,AMER-DC-ONPREM-SRV-A-R02-PDU-A,dcim.poweroutlet,Outlet-01,,,Power cable: AMER-DC-ONPREM-SPINE-A02 PSU1 to AMER-DC-ONPREM-SRV-A-R02-PDU-A
AMER-DC-ONPREM-SRV-A-R02-PC-0416,power,connected,AMER-DC-ONPREM-SPINE-A02,dcim.powerport,PSU2,AMER-DC-ONPREM-SRV-A-R02-PDU-B,dcim.poweroutlet,Outlet-01,,,Power cable: AMER-DC-ONPREM-SPINE-A02 PSU2 to AMER-DC-ONPREM-SRV-A-R02-PDU-B
AMER-DC-ONPREM-SRV-A-R03-PC-0417,power,connected,AMER-DC-ONPREM-LEAF-A01,dcim.powerport,PSU1,AMER-DC-ONPREM-SRV-A-R03-PDU-A,dcim.poweroutlet,Outlet-01,,,Power cable: AMER-DC-ONPREM-LEAF-A01 PSU1 to AMER-DC-ONPREM-SRV-A-R03-PDU-A
AMER-DC-ONPREM-SRV-A-R03-PC-0418,power,connected,AMER-DC-ONPREM-LEAF-A01,dcim.powerport,PSU2,AMER-DC-ONPREM-SRV-A-R03-PDU-B,dcim.poweroutlet,Outlet-01,,,Power cable: AMER-DC-ONPREM-LEAF-A01 PSU2 to AMER-DC-ONPREM-SRV-A-R03-PDU-B
AMER-DC-ONPREM-SRV-A-R04-PC-0419,power,connected,AMER-DC-ONPREM-LEAF-A02,dcim.powerport,PSU1,AMER-DC-ONPREM-SRV-A-R04-PDU-A,dcim.poweroutlet,Outlet-01,,,Power cable: AMER-DC-ONPREM-LEAF-A02 PSU1 to AMER-DC-ONPREM-SRV-A-R04-PDU-A
AMER-DC-ONPREM-SRV-A-R04-PC-0420,power,connected,AMER-DC-ONPREM-LEAF-A02,dcim.powerport,PSU2,AMER-DC-ONPREM-SRV-A-R04-PDU-B,dcim.poweroutlet,Outlet-01,,,Power cable: AMER-DC-ONPREM-LEAF-A02 PSU2 to AMER-DC-ONPREM-SRV-A-R04-PDU-B
AMER-DC-ONPREM-SRV-A-R05-PC-0421,power,connected,AMER-DC-ONPREM-ESX-A01,dcim.powerport,PSU1,AMER-DC-ONPREM-SRV-A-R05-PDU-A,dcim.poweroutlet,Outlet-01,,,Power cable: AMER-DC-ONPREM-ESX-A01 PSU1 to AMER-DC-ONPREM-SRV-A-R05-PDU-A
AMER-DC-ONPREM-SRV-A-R05-PC-0422,power,connected,AMER-DC-ONPREM-ESX-A01,dcim.powerport,PSU2,AMER-DC-ONPREM-SRV-A-R05-PDU-B,dcim.poweroutlet,Outlet-01,,,Power cable: AMER-DC-ONPREM-ESX-A01 PSU2 to AMER-DC-ONPREM-SRV-A-R05-PDU-B
AMER-DC-ONPREM-SRV-A-R06-PC-0423,power,connected,AMER-DC-ONPREM-ESX-A02,dcim.powerport,PSU1,AMER-DC-ONPREM-SRV-A-R06-PDU-A,dcim.poweroutlet,Outlet-01,,,Power cable: AMER-DC-ONPREM-ESX-A02 PSU1 to AMER-DC-ONPREM-SRV-A-R06-PDU-A
AMER-DC-ONPREM-SRV-A-R06-PC-0424,power,connected,AMER-DC-ONPREM-ESX-A02,dcim.powerport,PSU2,AMER-DC-ONPREM-SRV-A-R06-PDU-B,dcim.poweroutlet,Outlet-01,,,Power cable: AMER-DC-ONPREM-ESX-A02 PSU2 to AMER-DC-ONPREM-SRV-A-R06-PDU-B
AMER-DC-ONPREM-SRV-A-R01-PC-0425,power,connected,AMER-DC-ONPREM-ESX-A03,dcim.powerport,PSU1,AMER-DC-ONPREM-SRV-A-R01-PDU-A,dcim.poweroutlet,Outlet-02,,,Power cable: AMER-DC-ONPREM-ESX-A03 PSU1 to AMER-DC-ONPREM-SRV-A-R01-PDU-A
AMER-DC-ONPREM-SRV-A-R01-PC-0426,power,connected,AMER-DC-ONPREM-ESX-A03,dcim.powerport,PSU2,AMER-DC-ONPREM-SRV-A-R01-PDU-B,dcim.poweroutlet,Outlet-02,,,Power cable: AMER-DC-ONPREM-ESX-A03 PSU2 to AMER-DC-ONPREM-SRV-A-R01-PDU-B
AMER-DC-ONPREM-SRV-A-R02-PC-0427,power,connected,AMER-DC-ONPREM-ESX-A04,dcim.powerport,PSU1,AMER-DC-ONPREM-SRV-A-R02-PDU-A,dcim.poweroutlet,Outlet-02,,,Power cable: AMER-DC-ONPREM-ESX-A04 PSU1 to AMER-DC-ONPREM-SRV-A-R02-PDU-A
AMER-DC-ONPREM-SRV-A-R02-PC-0428,power,connected,AMER-DC-ONPREM-ESX-A04,dcim.powerport,PSU2,AMER-DC-ONPREM-SRV-A-R02-PDU-B,dcim.poweroutlet,Outlet-02,,,Power cable: AMER-DC-ONPREM-ESX-A04 PSU2 to AMER-DC-ONPREM-SRV-A-R02-PDU-B
AMER-DC-ONPREM-SRV-A-R03-PC-0429,power,connected,AMER-DC-ONPREM-ESX-A05,dcim.powerport,PSU1,AMER-DC-ONPREM-SRV-A-R03-PDU-A,dcim.poweroutlet,Outlet-02,,,Power cable: AMER-DC-ONPREM-ESX-A05 PSU1 to AMER-DC-ONPREM-SRV-A-R03-PDU-A
AMER-DC-ONPREM-SRV-A-R03-PC-0430,power,connected,AMER-DC-ONPREM-ESX-A05,dcim.powerport,PSU2,AMER-DC-ONPREM-SRV-A-R03-PDU-B,dcim.poweroutlet,Outlet-02,,,Power cable: AMER-DC-ONPREM-ESX-A05 PSU2 to AMER-DC-ONPREM-SRV-A-R03-PDU-B
AMER-DC-ONPREM-SRV-A-R04-PC-0431,power,connected,AMER-DC-ONPREM-ESX-A06,dcim.powerport,PSU1,AMER-DC-ONPREM-SRV-A-R04-PDU-A,dcim.poweroutlet,Outlet-02,,,Power cable: AMER-DC-ONPREM-ESX-A06 PSU1 to AMER-DC-ONPREM-SRV-A-R04-PDU-A
AMER-DC-ONPREM-SRV-A-R04-PC-0432,power,connected,AMER-DC-ONPREM-ESX-A06,dcim.powerport,PSU2,AMER-DC-ONPREM-SRV-A-R04-PDU-B,dcim.poweroutlet,Outlet-02,,,Power cable: AMER-DC-ONPREM-ESX-A06 PSU2 to AMER-DC-ONPREM-SRV-A-R04-PDU-B
AMER-DC-ONPREM-SRV-B-R01-PC-0433,power,connected,AMER-DC-ONPREM-SPINE-B01,dcim.powerport,PSU1,AMER-DC-ONPREM-SRV-B-R01-PDU-A,dcim.poweroutlet,Outlet-01,,,Power cable: AMER-DC-ONPREM-SPINE-B01 PSU1 to AMER-DC-ONPREM-SRV-B-R01-PDU-A
AMER-DC-ONPREM-SRV-B-R01-PC-0434,power,connected,AMER-DC-ONPREM-SPINE-B01,dcim.powerport,PSU2,AMER-DC-ONPREM-SRV-B-R01-PDU-B,dcim.poweroutlet,Outlet-01,,,Power cable: AMER-DC-ONPREM-SPINE-B01 PSU2 to AMER-DC-ONPREM-SRV-B-R01-PDU-B
AMER-DC-ONPREM-SRV-B-R02-PC-0435,power,connected,AMER-DC-ONPREM-SPINE-B02,dcim.powerport,PSU1,AMER-DC-ONPREM-SRV-B-R02-PDU-A,dcim.poweroutlet,Outlet-01,,,Power cable: AMER-DC-ONPREM-SPINE-B02 PSU1 to AMER-DC-ONPREM-SRV-B-R02-PDU-A
AMER-DC-ONPREM-SRV-B-R02-PC-0436,power,connected,AMER-DC-ONPREM-SPINE-B02,dcim.powerport,PSU2,AMER-DC-ONPREM-SRV-B-R02-PDU-B,dcim.poweroutlet,Outlet-01,,,Power cable: AMER-DC-ONPREM-SPINE-B02 PSU2 to AMER-DC-ONPREM-SRV-B-R02-PDU-B
AMER-DC-ONPREM-SRV-B-R03-PC-0437,power,connected,AMER-DC-ONPREM-LEAF-B01,dcim.powerport,PSU1,AMER-DC-ONPREM-SRV-B-R03-PDU-A,dcim.poweroutlet,Outlet-01,,,Power cable: AMER-DC-ONPREM-LEAF-B01 PSU1 to AMER-DC-ONPREM-SRV-B-R03-PDU-A
AMER-DC-ONPREM-SRV-B-R03-PC-0438,power,connected,AMER-DC-ONPREM-LEAF-B01,dcim.powerport,PSU2,AMER-DC-ONPREM-SRV-B-R03-PDU-B,dcim.poweroutlet,Outlet-01,,,Power cable: AMER-DC-ONPREM-LEAF-B01 PSU2 to AMER-DC-ONPREM-SRV-B-R03-PDU-B
AMER-DC-ONPREM-SRV-B-R04-PC-0439,power,connected,AMER-DC-ONPREM-LEAF-B02,dcim.powerport,PSU1,AMER-DC-ONPREM-SRV-B-R04-PDU-A,dcim.poweroutlet,Outlet-01,,,Power cable: AMER-DC-ONPREM-LEAF-B02 PSU1 to AMER-DC-ONPREM-SRV-B-R04-PDU-A
AMER-DC-ONPREM-SRV-B-R04-PC-0440,power,connected,AMER-DC-ONPREM-LEAF-B02,dcim.powerport,PSU2,AMER-DC-ONPREM-SRV-B-R04-PDU-B,dcim.poweroutlet,Outlet-01,,,Power cable: AMER-DC-ONPREM-LEAF-B02 PSU2 to AMER-DC-ONPREM-SRV-B-R04-PDU-B
AMER-DC-ONPREM-SRV-B-R05-PC-0441,power,connected,AMER-DC-ONPREM-ESX-B01,dcim.powerport,PSU1,AMER-DC-ONPREM-SRV-B-R05-PDU-A,dcim.poweroutlet,Outlet-01,,,Power cable: AMER-DC-ONPREM-ESX-B01 PSU1 to AMER-DC-ONPREM-SRV-B-R05-PDU-A
AMER-DC-ONPREM-SRV-B-R05-PC-0442,power,connected,AMER-DC-ONPREM-ESX-B01,dcim.powerport,PSU2,AMER-DC-ONPREM-SRV-B-R05-PDU-B,dcim.poweroutlet,Outlet-01,,,Power cable: AMER-DC-ONPREM-ESX-B01 PSU2 to AMER-DC-ONPREM-SRV-B-R05-PDU-B
AMER-DC-ONPREM-SRV-B-R06-PC-0443,power,connected,AMER-DC-ONPREM-ESX-B02,dcim.powerport,PSU1,AMER-DC-ONPREM-SRV-B-R06-PDU-A,dcim.poweroutlet,Outlet-01,,,Power cable: AMER-DC-ONPREM-ESX-B02 PSU1 to AMER-DC-ONPREM-SRV-B-R06-PDU-A
AMER-DC-ONPREM-SRV-B-R06-PC-0444,power,connected,AMER-DC-ONPREM-ESX-B02,dcim.powerport,PSU2,AMER-DC-ONPREM-SRV-B-R06-PDU-B,dcim.poweroutlet,Outlet-01,,,Power cable: AMER-DC-ONPREM-ESX-B02 PSU2 to AMER-DC-ONPREM-SRV-B-R06-PDU-B
AMER-DC-ONPREM-SRV-B-R01-PC-0445,power,connected,AMER-DC-ONPREM-ESX-B03,dcim.powerport,PSU1,AMER-DC-ONPREM-SRV-B-R01-PDU-A,dcim.poweroutlet,Outlet-02,,,Power cable: AMER-DC-ONPREM-ESX-B03 PSU1 to AMER-DC-ONPREM-SRV-B-R01-PDU-A
AMER-DC-ONPREM-SRV-B-R01-PC-0446,power,connected,AMER-DC-ONPREM-ESX-B03,dcim.powerport,PSU2,AMER-DC-ONPREM-SRV-B-R01-PDU-B,dcim.poweroutlet,Outlet-02,,,Power cable: AMER-DC-ONPREM-ESX-B03 PSU2 to AMER-DC-ONPREM-SRV-B-R01-PDU-B
AMER-DC-ONPREM-SRV-B-R02-PC-0447,power,connected,AMER-DC-ONPREM-ESX-B04,dcim.powerport,PSU1,AMER-DC-ONPREM-SRV-B-R02-PDU-A,dcim.poweroutlet,Outlet-02,,,Power cable: AMER-DC-ONPREM-ESX-B04 PSU1 to AMER-DC-ONPREM-SRV-B-R02-PDU-A
AMER-DC-ONPREM-SRV-B-R02-PC-0448,power,connected,AMER-DC-ONPREM-ESX-B04,dcim.powerport,PSU2,AMER-DC-ONPREM-SRV-B-R02-PDU-B,dcim.poweroutlet,Outlet-02,,,Power cable: AMER-DC-ONPREM-ESX-B04 PSU2 to AMER-DC-ONPREM-SRV-B-R02-PDU-B
AMER-DC-ONPREM-SRV-B-R03-PC-0449,power,connected,AMER-DC-ONPREM-PHYS-DB01,dcim.powerport,PSU1,AMER-DC-ONPREM-SRV-B-R03-PDU-A,dcim.poweroutlet,Outlet-02,,,Power cable: AMER-DC-ONPREM-PHYS-DB01 PSU1 to AMER-DC-ONPREM-SRV-B-R03-PDU-A
AMER-DC-ONPREM-SRV-B-R03-PC-0450,power,connected,AMER-DC-ONPREM-PHYS-DB01,dcim.powerport,PSU2,AMER-DC-ONPREM-SRV-B-R03-PDU-B,dcim.poweroutlet,Outlet-02,,,Power cable: AMER-DC-ONPREM-PHYS-DB01 PSU2 to AMER-DC-ONPREM-SRV-B-R03-PDU-B
AMER-DC-ONPREM-SRV-B-R04-PC-0451,power,connected,AMER-DC-ONPREM-PHYS-DB02,dcim.powerport,PSU1,AMER-DC-ONPREM-SRV-B-R04-PDU-A,dcim.poweroutlet,Outlet-02,,,Power cable: AMER-DC-ONPREM-PHYS-DB02 PSU1 to AMER-DC-ONPREM-SRV-B-R04-PDU-A
AMER-DC-ONPREM-SRV-B-R04-PC-0452,power,connected,AMER-DC-ONPREM-PHYS-DB02,dcim.powerport,PSU2,AMER-DC-ONPREM-SRV-B-R04-PDU-B,dcim.poweroutlet,Outlet-02,,,Power cable: AMER-DC-ONPREM-PHYS-DB02 PSU2 to AMER-DC-ONPREM-SRV-B-R04-PDU-B
AMER-DC-ONPREM-STG-R01-PC-0453,power,connected,AMER-DC-ONPREM-ACC-STG-01,dcim.powerport,PSU1,AMER-DC-ONPREM-STG-R01-PDU-A,dcim.poweroutlet,Outlet-01,,,Power cable: AMER-DC-ONPREM-ACC-STG-01 PSU1 to AMER-DC-ONPREM-STG-R01-PDU-A
AMER-DC-ONPREM-STG-R01-PC-0454,power,connected,AMER-DC-ONPREM-ACC-STG-01,dcim.powerport,PSU2,AMER-DC-ONPREM-STG-R01-PDU-B,dcim.poweroutlet,Outlet-01,,,Power cable: AMER-DC-ONPREM-ACC-STG-01 PSU2 to AMER-DC-ONPREM-STG-R01-PDU-B
AMER-DC-ONPREM-STG-R02-PC-0455,power,connected,AMER-DC-ONPREM-ACC-STG-02,dcim.powerport,PSU1,AMER-DC-ONPREM-STG-R02-PDU-A,dcim.poweroutlet,Outlet-01,,,Power cable: AMER-DC-ONPREM-ACC-STG-02 PSU1 to AMER-DC-ONPREM-STG-R02-PDU-A
AMER-DC-ONPREM-STG-R02-PC-0456,power,connected,AMER-DC-ONPREM-ACC-STG-02,dcim.powerport,PSU2,AMER-DC-ONPREM-STG-R02-PDU-B,dcim.poweroutlet,Outlet-01,,,Power cable: AMER-DC-ONPREM-ACC-STG-02 PSU2 to AMER-DC-ONPREM-STG-R02-PDU-B
AMER-DC-ONPREM-STG-R03-PC-0457,power,connected,AMER-DC-ONPREM-SAN-01,dcim.powerport,PSU1,AMER-DC-ONPREM-STG-R03-PDU-A,dcim.poweroutlet,Outlet-01,,,Power cable: AMER-DC-ONPREM-SAN-01 PSU1 to AMER-DC-ONPREM-STG-R03-PDU-A
AMER-DC-ONPREM-STG-R03-PC-0458,power,connected,AMER-DC-ONPREM-SAN-01,dcim.powerport,PSU2,AMER-DC-ONPREM-STG-R03-PDU-B,dcim.poweroutlet,Outlet-01,,,Power cable: AMER-DC-ONPREM-SAN-01 PSU2 to AMER-DC-ONPREM-STG-R03-PDU-B
AMER-DC-ONPREM-STG-R01-PC-0459,power,connected,AMER-DC-ONPREM-SAN-02,dcim.powerport,PSU1,AMER-DC-ONPREM-STG-R01-PDU-A,dcim.poweroutlet,Outlet-02,,,Power cable: AMER-DC-ONPREM-SAN-02 PSU1 to AMER-DC-ONPREM-STG-R01-PDU-A
AMER-DC-ONPREM-STG-R01-PC-0460,power,connected,AMER-DC-ONPREM-SAN-02,dcim.powerport,PSU2,AMER-DC-ONPREM-STG-R01-PDU-B,dcim.poweroutlet,Outlet-02,,,Power cable: AMER-DC-ONPREM-SAN-02 PSU2 to AMER-DC-ONPREM-STG-R01-PDU-B
AMER-DC-ONPREM-STG-R02-PC-0461,power,connected,AMER-DC-ONPREM-NAS-01,dcim.powerport,PSU1,AMER-DC-ONPREM-STG-R02-PDU-A,dcim.poweroutlet,Outlet-02,,,Power cable: AMER-DC-ONPREM-NAS-01 PSU1 to AMER-DC-ONPREM-STG-R02-PDU-A
AMER-DC-ONPREM-STG-R02-PC-0462,power,connected,AMER-DC-ONPREM-NAS-01,dcim.powerport,PSU2,AMER-DC-ONPREM-STG-R02-PDU-B,dcim.poweroutlet,Outlet-02,,,Power cable: AMER-DC-ONPREM-NAS-01 PSU2 to AMER-DC-ONPREM-STG-R02-PDU-B
AMER-DC-ONPREM-STG-R03-PC-0463,power,connected,AMER-DC-ONPREM-NAS-02,dcim.powerport,PSU1,AMER-DC-ONPREM-STG-R03-PDU-A,dcim.poweroutlet,Outlet-02,,,Power cable: AMER-DC-ONPREM-NAS-02 PSU1 to AMER-DC-ONPREM-STG-R03-PDU-A
AMER-DC-ONPREM-STG-R03-PC-0464,power,connected,AMER-DC-ONPREM-NAS-02,dcim.powerport,PSU2,AMER-DC-ONPREM-STG-R03-PDU-B,dcim.poweroutlet,Outlet-02,,,Power cable: AMER-DC-ONPREM-NAS-02 PSU2 to AMER-DC-ONPREM-STG-R03-PDU-B
AMER-DC-ONPREM-MMR-R01-PC-0465,power,connected,AMER-DC-ONPREM-MMR-SW01,dcim.powerport,PSU1,AMER-DC-ONPREM-MMR-R01-PDU-A,dcim.poweroutlet,Outlet-01,,,Power cable: AMER-DC-ONPREM-MMR-SW01 PSU1 to AMER-DC-ONPREM-MMR-R01-PDU-A
AMER-DC-ONPREM-MMR-R01-PC-0466,power,connected,AMER-DC-ONPREM-MMR-SW01,dcim.powerport,PSU2,AMER-DC-ONPREM-MMR-R01-PDU-B,dcim.poweroutlet,Outlet-01,,,Power cable: AMER-DC-ONPREM-MMR-SW01 PSU2 to AMER-DC-ONPREM-MMR-R01-PDU-B
AMER-DC-ONPREM-MMR-R02-PC-0467,power,connected,AMER-DC-ONPREM-OOB-RTR01,dcim.powerport,PSU1,AMER-DC-ONPREM-MMR-R02-PDU-A,dcim.poweroutlet,Outlet-01,,,Power cable: AMER-DC-ONPREM-OOB-RTR01 PSU1 to AMER-DC-ONPREM-MMR-R02-PDU-A
AMER-DC-ONPREM-MMR-R02-PC-0468,power,connected,AMER-DC-ONPREM-OOB-RTR01,dcim.powerport,PSU2,AMER-DC-ONPREM-MMR-R02-PDU-B,dcim.poweroutlet,Outlet-01,,,Power cable: AMER-DC-ONPREM-OOB-RTR01 PSU2 to AMER-DC-ONPREM-MMR-R02-PDU-B
